774.3  943.1
983.6  666.9
497.3  164.0
830.0  888.9
77.0  649.7
248.0  629.5
229.1  700.6
316.9  328.8
231.4  74.2
633.1  223.7
651.1  510.7
971.5  280.0
546.1  719.3
113.3  471.5
592.5  944.3
450.9  336.4
847.7  434.5
3.2  344.9
598.5  833.2
233.9  675.5
483.0  481.9
305.0  712.1
182.6  621.8
40.9  414.0
696.0  673.9
637.6  347.1
184.6  609.1
627.2  730.7
328.4  740.4
202.2  920.9
684.8  653.1
257.3  532.4
87.6  260.5
877.4  686.1
93.7  111.3
361.6  576.7
593.2  666.6
288.8  775.8
288.4  329.6
189.8  984.4
3.6  827.4
331.5  188.2
436.5  958.6
918.9  764.9
699.1  121.1
685.8  383.8
916.3  861.9
203.5  793.7
548.0  297.3
904.9  909.6
