363.72    919.44
279.75    860.04
574.54    374.08
365.57    943.17
645.73    403.52
222.25    80.92
684.89    211.21
981.77    334.81
491.42    2.54
608.81    610.89
411.42    482.57
126.73    222.41
802.71    866.76
177.43    777.91
144.32    120.77
228.55    190.69
692.33    67.17
992.81    691.40
373.55    21.21
60.71    624.98
276.02    459.26
290.20    156.92
90.54    776.46
479.98    304.22
822.01    393.19
930.77    141.76
844.01    902.35
945.17    616.70
46.78    814.44
866.91    14.01
974.09    801.29
228.31    697.78
66.43    9.77
696.24    27.41
138.96    332.63
999.85    133.85
567.45    206.87
253.17    717.79
568.79    759.24
978.22    856.15
748.79    490.64
590.78    91.73
345.04    69.24
620.31    638.75
692.19    99.78
720.11    55.93
709.70    379.36
782.41    728.12
784.31    859.65
376.63    863.50
63.70    239.44
676.02    531.26
642.91    37.68
782.62    181.62
296.58    309.48
25.77    110.20
145.46    847.29
442.73    244.76
39.75    987.63
605.84    603.72
253.00    291.23
659.08    340.04
50.77    28.54
22.98    400.90
558.73    485.89
915.25    935.79
321.76    750.84
840.21    232.15
82.90    347.17
144.57    419.48
661.84    643.54
43.49    371.63
363.15    664.84
977.62    839.98
205.70    377.87
965.90    63.12
995.33    813.63
611.96    495.53
237.11    360.17
789.47    630.78
335.31    526.55
201.56    663.36
76.81    527.70
426.19    930.48
756.03    868.51
27.28    40.59
15.98    465.24
618.72    214.47
343.40    471.83
732.56    792.65
13.68    161.52
621.80    602.47
307.64    231.65
769.76    123.75
742.57    366.21
116.04    649.88
906.27    433.31
693.25    956.22
996.00    339.47
798.68    924.74
18.67    657.92
471.68    299.60
451.86    384.81
276.29    763.77
319.73    871.08
418.58    415.90
858.88    512.64
131.33    818.85
180.49    801.05
509.45    454.30
777.26    667.58
867.82    595.90
777.46    950.87
702.74    122.74
899.36    184.85
146.88    800.28
972.86    613.87
263.30    505.65
969.70    396.31
750.11    557.03
30.49    548.81
568.84    604.17
144.95    243.35
64.32    131.80
768.46    238.38
387.66    436.80
154.69    808.48
561.51    154.20
683.72    575.22
385.05    391.98
479.00    968.35
150.99    37.34
150.87    315.40
321.47    547.05
403.96    162.22
936.66    747.44
974.78    755.16
564.43    628.06
835.71    599.32
687.52    940.90
906.84    958.25
75.98    942.00
660.34    202.31
3.85    273.83
394.86    739.22
845.15    615.62
997.91    463.07
789.92    380.36
454.10    128.53
482.24    80.51
52.34    452.34
947.51    972.17
516.89    484.62
321.73    52.22
309.56    279.77
591.71    976.99
129.53    369.37
763.58    275.07
70.97    922.92
571.74    141.99
19.17    739.38
990.74    680.60
204.51    231.48
450.08    442.11
447.94    341.72
383.43    104.76
11.57    833.59
453.08    710.85
909.19    997.03
239.03    858.61
486.07    410.24
475.91    37.52
46.79    596.89
151.82    26.21
740.09    486.87
213.82    760.20
890.62    679.06
880.46    813.57
164.10    755.10
542.73    391.26
493.47    319.82
295.04    793.42
528.72    55.66
192.19    156.94
811.59    599.15
301.61    929.06
9.11    849.77
598.24    712.46
6.33    640.73
787.25    799.77
702.73    797.38
114.76    756.60
582.61    214.39
619.79    605.65
578.95    756.68
211.02    897.01
275.75    2.53
316.12    135.57
575.04    191.45
670.90    394.67
