256.71    898.38
844.42    690.73
871.50    360.06
237.93    895.67
672.75    328.43
976.05    811.65
278.59    8.83
798.20    531.17
843.04    292.40
928.50    639.48
720.51    789.79
982.05    844.11
152.39    764.16
525.54    910.70
526.17    933.17
107.61    844.73
681.25    851.06
59.32    172.00
52.98    989.83
953.98    480.06
408.49    364.75
735.37    400.13
911.27    925.70
524.09    950.58
517.78    164.49
404.72    267.67
773.83    608.75
830.82    352.22
611.81    222.83
116.11    447.81
297.84    433.58
511.26    543.24
469.54    750.28
391.05    572.34
436.62    560.60
231.77    546.62
890.62    448.54
194.12    996.46
552.07    242.72
10.79    828.32
242.39    666.09
997.78    678.09
723.61    596.06
690.76    429.35
922.45    406.89
270.51    133.20
404.55    210.67
147.60    712.83
278.03    752.07
875.81    718.82
563.29    680.26
945.64    679.38
299.05    575.50
972.66    234.04
308.36    635.82
281.72    705.65
88.44    514.57
54.02    633.85
370.24    782.25
885.90    886.03
203.92    857.18
359.99    512.35
170.97    315.66
994.51    319.62
381.13    474.57
740.36    195.33
811.04    353.34
742.57    844.69
259.13    2.76
557.03    330.54
663.75    842.30
31.40    722.88
464.88    119.58
254.83    566.55
628.70    273.83
842.99    62.06
572.31    592.06
636.28    308.51
240.14    685.39
530.10    16.63
618.42    859.91
822.23    268.35
436.76    10.67
59.36    759.88
604.00    275.36
361.41    532.79
175.43    237.49
736.83    743.83
757.83    468.50
915.57    739.24
567.90    46.85
47.68    387.75
86.63    908.21
168.87    913.54
946.32    896.93
342.49    468.62
744.22    837.82
366.45    896.47
249.92    860.16
707.97    691.66
19.29    992.03
584.15    987.02
766.40    481.88
487.37    919.76
865.72    79.84
206.50    776.74
564.09    503.26
470.44    190.86
49.07    410.70
333.11    698.98
444.23    21.63
870.40    370.43
246.30    325.37
195.61    821.15
628.55    258.11
398.84    504.96
262.62    332.52
202.24    455.00
471.35    954.36
993.76    550.73
345.72    103.55
335.37    33.05
247.10    283.10
590.57    909.09
238.91    238.58
385.26    778.22
500.50    781.50
217.95    967.61
166.68    157.25
68.18    330.74
593.10    692.63
436.17    444.55
151.50    353.89
801.23    914.94
597.02    90.66
75.53    669.37
529.95    413.52
27.73    157.44
238.73    412.57
513.33    72.07
965.87    593.90
911.22    475.92
720.04    391.16
453.03    946.43
124.05    302.82
701.67    776.80
182.84    801.44
387.37    606.58
571.06    352.50
232.48    72.06
608.03    669.32
766.43    900.29
613.01    6.51
15.01    247.07
388.35    421.61
958.40    926.46
245.63    90.02
362.91    534.14
814.31    818.40
721.33    414.27
78.57    795.01
358.05    268.13
263.43    823.43
618.14    84.46
500.65    394.08
786.34    694.75
864.21    257.29
832.72    360.65
713.30    381.75
134.92    921.36
826.56    582.61
848.55    505.50
376.79    491.86
370.94    147.71
883.11    417.00
345.73    728.88
379.79    167.64
680.89    408.09
831.33    275.29
343.24    309.10
890.01    266.03
338.22    415.87
796.57    643.73
696.40    14.60
483.86    933.72
0.84    42.54
340.37    186.47
235.49    740.26
615.41    595.66
585.48    99.20
733.97    948.33
333.73    906.19
630.23    319.08
999.34    722.11
943.42    522.86
768.69    612.10
104.65    501.89
795.72    659.72
419.70    31.93
115.74    467.15
716.64    482.06
387.70    840.61
829.28    334.74
344.81    118.32
337.62    525.03
569.64    376.75
867.20    954.03
541.86    144.68
37.17    792.37
610.89    778.95
703.46    135.44
380.45    407.63
934.32    393.28
641.18    72.06
638.73    808.90
515.04    65.45
482.53    897.56
375.21    626.57
954.87    885.40
742.84    220.05
576.67    669.35
580.78    12.04
876.51    983.90
500.43    548.39
333.58    979.02
267.23    736.40
775.29    964.83
241.85    230.09
242.00    670.34
113.69    62.00
482.76    691.95
536.07    279.51
804.83    904.09
507.49    793.99
625.83    58.66
740.07    639.50
706.68    371.79
577.14    755.74
335.01    858.00
603.07    754.87
88.58    406.21
308.59    143.80
88.72    201.36
525.16    789.77
442.49    871.37
373.10    620.22
401.50    228.98
47.74    127.43
346.84    779.01
899.53    713.17
933.89    23.92
575.81    588.80
528.42    368.06
313.96    75.49
652.19    294.21
752.39    44.64
466.94    681.47
955.96    241.97
487.63    589.68
363.77    553.50
273.42    995.53
28.64    914.66
90.86    904.03
494.81    293.81
566.28    441.98
494.86    476.06
662.10    731.75
349.48    453.16
602.66    824.44
836.89    383.71
791.52    735.80
727.31    47.45
622.05    742.57
122.56    596.75
783.52    395.65
191.91    421.05
625.66    18.41
534.52    555.49
697.99    187.21
239.15    901.34
999.80    66.03
9.64    569.69
875.60    333.87
109.65    700.65
733.94    419.87
117.64    705.24
44.40    973.51
502.65    802.16
137.16    514.01
115.53    417.77
916.04    212.45
509.46    305.50
225.90    375.77
362.33    477.67
921.58    531.65
336.31    929.62
437.02    128.30
394.29    723.02
462.04    311.97
65.07    630.88
466.98    513.87
941.09    705.37
426.83    422.78
517.49    95.38
553.43    201.33
461.00    823.67
895.77    775.42
551.74    685.18
877.50    577.25
823.04    202.95
118.47    853.94
902.56    43.36
64.19    897.76
786.59    84.43
62.77    563.38
285.13    611.06
668.61    233.22
288.78    143.10
67.46    206.84
301.34    703.42
542.06    388.49
86.91    94.14
312.47    467.98
64.99    830.67
193.36    475.48
163.76    122.28
698.52    168.85
806.78    678.75
177.53    637.65
855.15    440.91
773.88    608.45
735.87    367.53
62.56    697.39
425.39    474.70
358.56    302.11
731.93    146.52
192.03    728.47
194.62    753.57
182.77    680.54
649.30    643.34
206.21    820.16
461.59    319.90
618.34    445.34
956.10    957.31
914.99    811.12
687.41    33.65
484.94    982.04
515.50    727.40
869.43    942.38
13.22    776.09
326.33    735.51
170.43    501.82
371.98    185.01
249.43    933.31
691.73    522.73
108.68    694.35
665.53    753.38
961.48    451.47
22.26    861.32
132.95    33.17
442.05    269.45
786.02    109.01
586.81    328.12
695.01    274.53
948.63    483.98
927.62    732.39
868.27    33.36
854.47    582.46
658.14    706.01
298.29    132.48
179.55    780.90
648.35    705.84
889.00    87.81
102.80    605.83
817.05    260.92
285.81    572.74
251.75    677.09
931.36    438.78
379.96    381.36
417.85    200.40
321.99    652.97
754.07    511.31
40.90    424.07
818.88    279.52
588.04    322.01
170.45    226.31
834.02    748.60
429.79    913.52
934.02    663.61
3.21    672.54
679.18    478.44
92.99    257.88
788.73    725.09
716.23    255.77
433.96    570.20
298.53    858.67
773.42    456.71
602.67    381.85
830.37    849.77
279.69    62.73
839.18    412.68
108.63    962.36
911.37    727.32
906.43    791.22
226.18    757.24
834.32    695.14
927.71    100.22
846.45    18.26
613.11    29.28
899.25    240.10
378.37    721.12
704.50    384.52
38.21    482.40
566.77    479.47
492.83    39.21
484.28    666.13
952.85    123.41
270.28    597.39
910.48    500.30
938.01    478.66
382.29    435.00
486.66    219.89
390.72    570.26
817.74    542.53
630.10    968.22
880.48    746.59
443.30    242.87
174.39    539.64
863.01    190.91
914.42    254.08
316.81    869.51
563.50    320.43
912.83    841.64
547.93    348.57
554.36    369.16
180.70    248.14
227.74    655.08
