863.14    728.68
708.51    197.49
129.98    1.59
780.57    524.29
926.29    470.08
169.55    522.01
499.14    523.29
860.09    498.16
833.30    710.32
117.67    601.72
29.74    666.85
187.45    232.83
513.18    255.62
825.37    633.37
966.32    119.20
597.83    150.34
359.14    691.56
383.86    1.76
961.64    672.12
9.39    617.40
327.11    66.27
78.79    404.73
381.42    910.84
801.00    438.70
167.09    116.95
708.02    71.52
801.41    694.40
935.57    394.47
633.76    293.08
888.03    300.73
530.77    115.91
720.65    575.83
892.58    422.00
525.08    857.67
213.52    801.53
848.08    913.50
248.57    31.31
430.31    264.51
269.89    166.62
793.16    971.35
816.23    295.58
34.18    162.25
133.76    210.94
118.49    543.35
624.53    767.77
511.69    347.71
559.06    98.34
473.35    271.03
458.90    99.40
833.32    636.19
917.63    943.65
181.03    569.67
915.29    749.47
740.96    523.04
166.24    314.48
507.28    217.92
244.76    835.85
859.77    959.53
268.25    16.01
816.03    712.94
407.50    284.28
593.19    890.98
140.36    307.92
933.66    344.15
555.97    625.85
238.71    307.54
270.60    760.08
323.80    63.57
956.71    458.28
903.40    722.52
955.80    221.05
54.40    10.20
643.84    698.24
210.91    515.65
139.28    354.44
849.88    440.78
866.84    922.64
413.41    125.98
393.11    705.45
701.11    326.24
449.28    56.06
657.56    253.27
971.13    16.77
108.33    102.32
219.45    51.05
642.41    484.26
470.63    515.51
860.23    416.64
904.47    89.33
427.99    479.92
549.05    478.02
901.43    116.64
412.66    60.92
927.58    710.94
886.89    121.25
428.85    399.84
143.78    18.43
761.09    402.24
190.74    746.33
674.06    710.25
172.25    865.35
469.79    37.15
190.11    582.05
104.60    278.61
661.76    792.27
394.00    897.51
469.20    420.21
139.08    428.99
866.58    161.51
954.36    492.15
339.84    16.86
507.15    534.73
539.15    619.24
117.68    469.53
957.94    6.12
83.88    955.94
896.42    535.46
826.19    350.60
538.39    363.32
376.06    545.02
305.37    504.54
910.51    323.44
659.21    178.62
865.31    231.24
384.60    48.13
230.51    124.13
822.51    995.24
412.99    242.33
86.69    300.66
452.80    648.01
719.15    178.97
704.97    612.36
166.38    344.66
223.06    432.63
445.76    355.60
395.12    83.85
267.21    604.49
418.44    817.40
333.75    646.13
588.38    667.07
583.98    926.23
85.90    152.39
65.59    530.37
566.12    690.82
291.22    844.03
523.40    950.97
852.14    42.39
469.13    153.53
972.04    602.40
166.83    596.08
612.00    997.95
579.70    816.01
509.61    747.21
333.49    601.93
168.56    144.33
22.71    943.79
201.41    433.12
71.15    591.42
273.70    405.54
381.08    335.00
364.82    527.06
964.92    159.96
959.61    673.70
279.85    705.55
137.32    633.21
917.75    883.04
953.56    725.53
872.26    677.95
619.61    672.50
11.00    221.69
881.61    310.56
861.22    714.45
571.97    128.61
831.01    579.68
654.39    52.89
958.92    801.87
334.25    410.81
601.47    502.07
517.96    285.56
622.82    125.07
694.12    455.35
468.47    995.04
86.38    203.01
645.81    846.94
54.26    658.34
91.47    11.72
296.32    713.40
195.19    182.46
229.48    458.27
87.84    817.11
783.63    449.85
62.26    103.09
26.22    295.44
351.24    132.41
562.11    308.60
85.58    109.98
422.05    318.34
528.15    147.32
749.72    522.27
420.19    817.47
