495.4  760.5
950.3  920.1
147.7  881.1
641.1  432.0
619.6  281.1
786.0  307.5
447.0  226.1
187.5  276.2
556.4  416.5
169.6  906.8
103.2  126.1
984.8  935.0
684.4  383.2
749.8  368.7
294.2  232.3
584.5  244.4
152.4  732.1
125.5  793.5
164.1  745.1
74.5  950.1
52.5  521.6
176.2  240.1
797.8  732.7
656.6  967.4
639.5  759.7
93.5  134.9
520.2  78.2
69.9  204.7
461.4  819.7
573.3  755.6
51.9  157.8
1000.0  204.3
890.0  125.5
997.8  54.1
870.5  72.3
4.2  923.1
593.9  180.4
163.1  391.7
913.0  819.7
359.1  552.5
579.4  452.6
687.4  99.6
530.8  757.3
304.3  992.2
577.0  877.6
747.8  628.9
35.4  747.8
833.2  925.4
873.3  831.0
979.4  743.8
