330.3  229.0
394.4  783.1
798.4  911.6
197.6  335.2
768.2  277.8
554.0  477.4
628.9  364.8
513.4  952.2
916.2  635.7
717.3  141.6
607.0  16.3
242.9  137.2
804.2  156.7
400.9  129.8
108.8  998.9
218.3  512.9
839.1  612.6
296.0  637.6
524.3  493.6
972.8  292.5
771.4  526.7
769.9  400.2
891.5  283.3
352.5  807.7
919.0  69.8
949.3  526.0
86.1  192.2
663.2  890.2
348.9  64.2
20.0  457.7
63.1  238.3
970.6  902.2
850.9  266.7
539.8  375.2
760.2  512.5
667.7  531.6
39.3  437.6
931.8  930.8
721.0  284.3
738.5  640.0
354.0  687.9
166.0  440.1
880.1  829.2
893.4  350.4
686.7  956.5
588.6  657.3
858.7  439.6
924.0  398.4
814.8  684.2
911.0  482.5
